hour,day_of_week,temperature,humidity,occupancy,building_type,is_holiday,previous_usage,energy_usage
0,6,36.845990394387215,64.85274286494479,252,Admin,0,9.64116435693787,85.79578291372026
15,1,18.206131693522032,77.39897232831275,78,Hostel,0,14.929167560440641,61.99275435793596
11,1,28.741814293409927,37.77377988045207,37,Hostel,1,14.42834293473807,38.519976993854456
18,0,26.329553964523846,64.14411590727082,162,Hostel,0,11.468084111014166,76.37396226199421
21,3,25.33770507965801,50.354726255855745,127,Library,1,19.158691172798385,72.20515835722573
22,6,31.290337877784268,47.25690802965304,157,Admin,0,5.256205408088883,56.193729086841095
21,6,26.926896673073898,57.32000605111675,82,Academic,0,21.00687241813474,60.393193324185106
13,4,17.875233325533912,45.177304705678395,216,Lab,1,21.359118615032102,104.96239604047341
5,0,20.05815375874709,53.73736976790198,201,Admin,0,14.642095370363375,88.98862378346948
5,1,31.61013479178222,56.064040571166785,277,Lab,0,25.20502991591471,114.38376477525483
12,1,19.813860465379683,72.40871765357008,151,Admin,1,14.243179774775413,80.59698586847254
18,0,31.74410590590389,75.66243856703242,25,Library,1,14.82701740834156,68.59475635297201
21,3,28.62386743955578,46.02180772162525,253,Academic,0,23.977230724457645,111.56825531741933
7,4,27.148577340870993,50.95089658568453,250,Library,0,10.402599874508581,81.56946428105346
1,2,27.592629134008636,67.06316547504467,166,Hostel,0,16.638468953910774,78.33810390661063
20,0,30.573790100900418,52.28554714133644,139,Academic,0,18.17645520237603,71.08786717288955
0,4,22.112570131967793,65.71494853728458,228,Admin,0,13.125299795648674,83.96206674225746
14,6,28.21145546998863,68.53299558706111,72,Library,0,17.251269778358857,64.10459600861707
0,4,22.302486029593673,70.2877728079247,298,Lab,1,21.822736394624734,97.98666587006599
4,5,28.81822388001434,56.316651272817985,235,Library,0,18.992244992194337,78.81558560173974
15,1,31.23238393099176,37.547816067593516,194,Library,0,17.181107422893923,75.34313435481378
18,2,28.829729314061574,52.48125910498348,87,Admin,0,12.350823171459771,63.94974733552302
3,0,31.043010819652945,47.39073753000493,96,Admin,0,13.155534463661825,51.11181806321591
2,1,24.499925824533562,66.65708421980408,165,Hostel,0,14.375694603931832,69.32889983883418
16,5,27.689099728397114,77.88205632539868,295,Academic,0,22.504036833725586,130.51418226369952
16,5,26.81012093437552,78.30450592948097,202,Library,0,14.585733438861466,90.58024176887098
11,1,26.482803064315043,68.28287806451459,186,Lab,0,28.50855119519726,98.81084342422797
13,3,23.996794177740558,40.978274399692,274,Admin,1,13.716893356590724,83.30124076666563
20,4,25.840887252875287,76.04732273551701,19,Admin,1,11.483947015817591,49.433976507250186
5,0,22.436477024967495,61.39784347483647,72,Hostel,0,19.53873357173744,49.36813698514746
2,0,19.529226690877096,42.62832960439008,81,Academic,0,21.35480490740862,71.88408674184771
8,0,24.4964166972962,67.92891330395105,295,Hostel,0,14.585000230524887,101.47705093330792
4,1,31.12979824390582,51.68426975997734,26,Admin,0,13.721882452868803,43.58192171686372
23,6,29.1703299552784,25.756984732939674,140,Lab,0,25.685698133272556,84.80571868304472
16,3,21.71698397876373,40.29568673893197,46,Hostel,1,17.603301474389017,60.34332450713291
13,2,25.969943233098068,54.02014716580883,111,Library,0,15.935927230905875,77.08134051273582
20,5,31.462321706821637,53.42860676566075,234,Admin,0,14.458284843275973,91.90627433928061
2,1,25.7575431510645,39.025696487019815,150,Admin,0,8.795159979356615,65.10483549773969
0,6,20.91116903435547,66.26609079312185,125,Hostel,0,8.612538802755786,46.77041051461018
19,2,39.28814273207171,62.796498429838415,6,Lab,0,27.207900586396462,73.95514354152111
20,5,27.165205846735248,33.46356070159037,49,Hostel,0,12.848580517490296,71.42911978023982
22,5,22.182105500004916,94.50084948592465,65,Lab,1,25.422011005245487,79.52293124933772
0,3,28.856317629100968,36.781180249173985,166,Admin,1,4.975789851958672,58.395547931798596
2,4,27.571983338436322,48.13380704516541,251,Hostel,0,19.101876616244795,89.04683807783891
17,0,20.292609475428158,60.63106146964176,262,Academic,0,20.3136709458362,106.32579411827194
9,2,28.466844304015826,48.18172222879479,195,Hostel,0,18.00372358367064,90.82508975430555
21,1,32.91867755697823,76.81414647153201,182,Hostel,0,9.822262924439558,70.18212167267363
2,2,26.835448962548778,52.370660633085194,263,Academic,0,20.29594680354076,90.27975477428532
7,4,17.6990072639165,41.17422345926169,287,Academic,0,21.22255816745007,107.83762995334682
13,0,29.709608052946518,64.21780068512868,274,Library,1,16.40190136016627,102.85379558577156
23,2,31.01450022624077,20.0,117,Academic,0,20.700493130457076,88.97983860196643
17,4,25.067939615860443,63.007285168942005,276,Lab,0,21.830254899210768,117.96568460673066
14,1,25.104691993303877,74.34887276400451,131,Library,0,16.951034352728964,92.19454011653642
21,3,39.28928150128824,20.399916793948456,146,Lab,0,23.471958913466025,100.70289872781575
22,6,24.708928505789487,48.939960091101206,28,Library,0,14.146856568986,68.91346943719213
1,5,22.390595168328744,30.307329344242536,224,Library,0,16.049523284678934,96.01740975639842
9,1,28.125570420130057,55.196929272665535,138,Lab,0,24.944264629303603,82.05373348068031
1,0,30.874211628851995,88.65280559494778,288,Admin,0,11.11674574529518,107.70660576384498
16,5,30.66216864355158,58.43909431190128,280,Admin,0,15.371927387566775,111.50314832026838
7,6,15.659661228471524,51.721051805236954,25,Hostel,0,13.531850370071526,47.37087607911442
0,1,24.696342470555138,20.0,291,Admin,0,10.80931483196181,95.67297612596492
8,1,33.764440225643696,38.40816349609746,266,Hostel,0,13.630937704500353,88.52475546372293
10,1,29.63344732670853,53.00471626338464,285,Admin,0,8.665537252274753,92.47343063858108
21,1,21.82104294246787,56.39737393520886,96,Hostel,0,14.487686929840422,59.41211058399946
15,5,34.21204653948102,60.146729195591405,137,Hostel,0,16.165521584008925,98.52501925887137
6,0,32.82448859553089,66.52142044274682,280,Academic,0,20.94195102245439,99.38392142311363
9,6,26.51699195988564,41.414974965114745,95,Hostel,0,14.10997044091552,43.97716293642836
22,4,32.39733593405568,55.60134793165333,56,Lab,0,27.8044323400116,76.0106295511535
2,2,37.9987791597901,47.55538784181513,122,Lab,0,24.33766307510012,82.51167016112962
17,3,22.72809902377292,40.924845401012256,230,Hostel,0,14.117743419362212,85.96949173808845
23,6,30.777230911014644,41.9221116947789,289,Lab,0,30.194924166668443,141.9193011615953
12,2,37.92972388044004,63.113026678178734,85,Admin,0,11.117772764790937,57.676825206762686
6,2,31.265147766477646,20.0,50,Lab,0,27.82365817508328,66.16708937923899
3,3,24.228085703178486,27.173948759154147,227,Academic,0,21.898695601745978,94.56323528875218
12,6,29.194566202206936,100.0,5,Lab,0,23.726966630904087,77.99715961230743
19,5,34.84941629976181,45.03240794845704,272,Admin,0,14.063824968901068,102.02511112172162
0,0,22.921167665379194,77.03296510894309,1,Admin,0,10.179455212822056,38.73537243338936
7,3,27.849516463547335,54.03011433911226,275,Hostel,1,15.287188670982822,96.022463483734
13,0,26.782585891091337,46.57640265935569,90,Library,0,14.131118540842472,55.79084798884101
15,5,24.84294181622935,64.85797424259584,261,Admin,1,12.84318089121354,99.88693540156855
13,2,29.207774342381978,56.20889328970948,241,Hostel,1,14.387671488289387,92.9510416669788
11,0,27.496413729720114,52.31389011509118,245,Hostel,0,14.33581446952393,99.52823264341718
18,5,31.216750897848755,54.34009488546201,78,Lab,0,26.815883563699007,100.04503939604129
22,5,33.70484747128216,60.910502574512066,57,Lab,1,24.408034041329305,79.08129567944997
14,4,21.63584789773027,44.6768881025311,224,Hostel,0,10.500952886465324,84.9788946441972
1,3,28.33765531990245,47.77209227519282,201,Academic,0,20.244819395948543,95.0258853875228
1,4,27.734369306227716,40.336964597537786,5,Hostel,0,17.308379868259276,43.91958415054269
22,2,29.017073366947912,36.88816477844793,29,Lab,0,27.749731809052054,80.91988650201007
21,3,27.922645776164774,82.75125017315854,150,Admin,0,13.341743051009804,78.59845781439232
18,2,23.09668543884983,41.40621487775041,35,Academic,1,18.46733916397698,57.32486886311886
21,4,35.27374767685294,69.97892664160511,109,Library,0,16.55947363688116,79.93790457936555
21,6,37.40380573101324,49.66256381660428,120,Admin,1,9.508512807482632,58.87230809759441
16,5,30.73444851725842,63.107142940287034,240,Lab,0,24.7292363659378,96.64101706335265
19,2,30.990508898805775,54.97124568805046,258,Admin,0,13.071295812221416,94.62408846537105
9,3,28.655245819805867,28.130810396103186,89,Admin,0,6.550010003247135,41.84312114209098
5,3,32.846016108895014,55.43421281468918,29,Lab,0,31.18861932304444,91.68122660256013
14,2,15.78427347384634,64.08587441262583,236,Admin,1,7.99748912793768,80.30186008026071
21,3,27.980688606040694,40.67527200334177,169,Hostel,0,19.666145925865592,91.88119082139428
10,5,25.13686498652244,89.82572128468655,148,Academic,0,17.483291801482036,73.23297221490901
4,6,28.729090490106447,67.18286121503296,87,Lab,1,23.453655993875962,68.95877112496302
0,5,33.463137825865545,67.31454165864642,3,Academic,0,18.807199693189496,37.23479205547076
7,3,28.095170881080385,68.90757545801885,251,Hostel,0,12.681730590152599,75.43979385241089
20,2,26.197538306646646,20.0,50,Lab,0,24.184966040736974,78.40100510673888
11,4,20.98364485129776,65.57296415221604,23,Hostel,0,12.88829111423736,45.351134165926
11,3,27.453617438908047,89.14118526741498,45,Library,0,16.275145424668576,70.8355329570861
4,3,31.361388484553398,66.39120661332723,115,Library,0,13.307739267327502,66.50631864657849
6,3,23.794559364940156,51.05806784579347,26,Library,0,18.522141696177407,50.65614539906161
3,3,17.98330071495279,38.270219038810744,94,Academic,0,24.236655304438614,46.063269848562754
5,2,39.37120075605681,36.822186269222485,98,Library,0,10.165880299855944,71.92549747749322
12,4,29.675877420503483,35.02097623861944,115,Library,0,21.566163200787834,74.14574739449594
19,4,26.892132057045206,48.99353197524404,275,Hostel,0,16.317619428207518,81.10529581287524
14,0,34.95497402602186,38.97798651993708,94,Admin,0,12.772682014597871,61.60116573616325
2,3,28.70739670741902,52.72039249218567,198,Admin,0,10.277305418648975,61.7912110488752
22,3,34.66015905815617,58.059080341398335,145,Library,1,16.49984871585997,72.48774186643303
7,0,34.23180607938612,29.202357942284493,154,Admin,1,14.69235904473826,72.19334793672533
19,4,21.627395630574348,43.52365317410558,269,Library,0,23.829740823012575,104.01046839062248
15,1,30.29997308206528,46.31425410278295,275,Library,0,22.575800767888357,120.35200611990612
12,5,36.626428284846725,45.89106646939846,255,Academic,0,15.414141373696598,94.54361667254923
17,1,23.006746548260963,55.26872616740692,44,Lab,0,25.376536966431026,76.79271907659488
9,4,23.068127039738286,56.87173395088966,0,Admin,0,12.232572834317928,41.12235781464538
18,6,23.91399465248993,48.635630805513124,146,Library,0,20.030666817590628,82.80210940373966
16,3,32.452092927451034,44.91310703223682,294,Admin,0,11.74843459191885,100.79282161230304
23,1,29.42192856431797,54.69079711114149,154,Academic,0,17.734252529180786,84.6133673525581
18,2,18.32113834580187,76.6344497225496,55,Academic,0,20.161366717603926,78.3368694280824
22,2,29.704730617584666,33.16816094722971,225,Library,0,14.843995389810388,98.93317388167465
4,0,26.74042533564421,71.97528745376086,6,Admin,0,14.959540746384175,33.950779756811386
20,4,27.438620656749155,30.495035579195072,19,Admin,0,19.16277509490848,42.71022428747145
22,4,23.814899517794423,60.42750865266659,158,Admin,0,14.73167707760244,69.94460870806168
8,1,29.741291107570667,70.74419192455265,78,Academic,0,22.852557846762053,74.15378889605593
11,3,33.25229140153479,35.14743471048624,0,Hostel,0,17.706764795631734,34.506706720977895
20,4,24.7901681633376,60.26140537165209,228,Hostel,0,15.363622096529078,85.58065631246761
0,1,19.58771984531541,39.30625705178474,212,Admin,0,10.80377004467155,54.982404035799625
0,1,26.484428392416426,72.55473588402273,282,Admin,0,11.099345344954886,97.56564425584199
14,5,31.781433643011148,30.998777934780325,247,Lab,0,29.288007546872407,124.59463847358444
1,5,25.894848270687525,41.61290372254253,118,Library,0,16.86681264760527,70.11659150224992
21,4,20.512255194199195,56.97069752377547,226,Academic,0,17.053169429906642,88.38256143109793
15,1,31.816214244596903,65.67210681074471,23,Lab,1,29.927366126758695,60.51540733172772
7,0,35.07674073499156,56.390753536583034,189,Admin,0,9.677654153614977,63.63003640406944
12,0,28.100077750554618,62.42710972701475,56,Hostel,0,10.617854351213547,34.32696050702503
20,5,19.97104570009201,46.761750388330654,88,Hostel,1,11.369313861716567,41.743643145787324
0,4,26.41084728990228,38.633401508547195,274,Lab,0,26.919159016578636,123.33474654055424
15,3,28.757694404126354,76.9691902546963,108,Hostel,0,16.91817251488511,68.33273312382802
6,6,23.95143346374137,62.481472802348165,140,Hostel,0,14.764100886035445,69.47318268462487
4,0,30.916861156357076,47.68397506640653,284,Library,1,14.32942862478406,105.36934351890342
21,0,23.462694425501002,30.19371497375777,243,Admin,0,9.576222740661136,73.3271847779754
22,5,28.128138362010127,73.34759676578119,73,Lab,0,28.313361758825014,94.98569080569519
2,5,26.858389578308184,73.965315482547,261,Academic,0,19.721873379971374,83.71145726037466
11,4,31.07927399075043,51.73803320445452,175,Academic,0,21.023013099779636,89.05701237977713
15,5,27.92865411202721,45.090808129488416,229,Admin,0,11.579188148708278,94.23277951296457
18,2,27.0175414996037,51.11055446911006,75,Academic,0,20.898323159101686,57.17061317187274
4,6,23.985673798830355,51.83818713132143,182,Hostel,1,15.170743784608087,81.82117675214367
21,1,28.17384507296634,66.54305371742048,273,Library,0,23.276123729038538,117.36915932063556
13,0,26.698962493205293,37.93210547349062,276,Lab,1,27.207463518169757,114.77077395815924
4,2,23.647348718859963,46.245931553447235,226,Lab,0,24.837831562513138,89.17079964935338
14,3,28.797455122092167,52.24497393767173,164,Hostel,0,14.526838091203679,77.87204766957194
16,2,29.819856700280493,58.87585916500701,274,Admin,0,9.151099257777187,96.29859336375897
13,4,26.30796388971592,67.99568685213033,216,Library,0,13.124719986588792,80.90470710603024
19,3,32.657846155318786,59.66470851990101,189,Academic,0,23.749030557133807,88.87736090120346
4,3,29.319871547180792,81.28156669278067,17,Lab,0,26.91248088483005,75.31747801222618
11,5,21.580730565706805,40.12680121286097,231,Lab,1,29.35702552546522,123.06790860562407
15,2,34.68696997456841,76.92453532321116,183,Admin,0,7.125251972124758,82.42291027119433
15,4,31.834939656900183,40.69187691651627,105,Library,0,13.073414178595147,77.62045373239978
20,0,33.00915605630765,49.07044876661021,242,Academic,0,20.894684376611583,98.03628698131041
6,6,30.002514784313853,60.808346018773165,52,Lab,0,23.526921041256948,54.61997503878099
3,5,16.311364297364896,72.66805124263104,225,Lab,0,21.72808139714268,100.35841117888572
0,2,33.46309295628413,49.09518282382507,201,Academic,1,16.763267709412233,76.26376037847531
4,0,28.303938416599916,60.887723771200385,85,Library,0,15.036508487033926,66.01119470926113
22,2,29.766095909153975,50.265643254900105,49,Library,0,17.239305978312938,50.24556987882152
9,5,30.701920238868322,20.566524337724722,259,Library,0,21.14547699847209,89.64702523213828
21,0,37.68138556322282,54.42346273979913,194,Lab,1,22.842221824568952,105.99073686101156
4,5,25.268881577669468,36.37705938446773,247,Hostel,0,10.997304178914565,80.86426183343022
3,2,25.397985048802745,74.07233597326191,55,Lab,0,21.64718610114298,71.74548286163892
1,3,23.744827391452162,74.17609440886025,176,Admin,0,13.719343666622226,69.83644260754069
19,6,22.650287243024415,42.460034673376555,149,Admin,0,12.374429684133256,49.73124662500307
9,1,22.742343832076525,40.154571407235224,12,Lab,0,23.10550079210095,91.91499622942281
18,6,18.74117626864791,45.56529386192778,288,Lab,0,23.507531793303546,117.37541669574016
0,3,30.13327905296238,62.98592083540368,63,Academic,0,19.628213933580827,86.26617809069108
23,5,37.93903282381043,63.04541803953032,104,Library,0,15.797925411217163,72.42368722233081
4,6,38.2578716091011,100.0,238,Academic,0,16.880959113619447,85.87034650767947
12,5,23.738159379789998,50.369806421492214,33,Admin,0,12.531563335730041,40.382475638130686
3,5,26.63922811180381,56.370544965950735,38,Admin,0,7.871229142681227,45.54074601667411
15,0,34.16671090225398,83.97599507004642,224,Hostel,0,14.147039120693833,98.36076563720225
